Iteration_Identifier,time,HSFA1,HSPR,C_HSFA1_HSPR,MMP,FMP,C_HSPR_MMP,HSFA2,HSFB
Iteration 0,98.6820144214658,0,23,72,0,637,34,0,3
Iteration 0,98.69023878081785,0,23,72,0,636,34,0,3
Iteration 0,98.69614716110407,0,23,71,0,636,34,0,3
Iteration 0,98.70200047164852,0,24,71,0,637,33,0,3
Iteration 0,98.7116119760677,0,25,71,0,638,32,0,3
Iteration 0,98.73351031836287,1,26,70,0,638,32,0,3
Iteration 0,98.7368792716488,0,25,71,0,638,32,0,3
Iteration 0,98.7619233397407,0,25,71,0,639,32,0,3
Iteration 0,98.85351033071187,0,25,71,0,640,32,0,3
Iteration 0,98.93013253444377,0,25,71,0,639,32,0,3
Iteration 0,98.93979281336624,0,25,71,0,640,32,0,3
Iteration 0,98.9399614797599,0,25,71,1,639,32,0,3
Iteration 0,98.94668943263372,0,24,71,0,639,33,0,3
Iteration 0,98.94868540253206,0,24,71,0,638,33,0,3
Iteration 0,98.96030428806397,0,25,71,0,639,32,0,3
Iteration 0,98.9954758885957,0,25,71,0,638,32,0,3
Iteration 0,99.01296056461683,1,26,70,0,638,32,0,3
Iteration 0,99.01370500099081,0,25,71,0,638,32,0,3
Iteration 0,99.06145361721508,1,26,70,0,638,32,0,3
Iteration 0,99.06167427267503,0,25,71,0,638,32,0,3
Iteration 0,99.07280547483738,0,26,71,0,639,31,0,3
Iteration 0,99.12696759089343,0,26,71,0,638,31,0,3
Iteration 0,99.15174478447624,0,26,71,0,639,31,0,3
Iteration 0,99.15230803105759,0,26,71,0,640,31,0,3
Iteration 0,99.19598583424818,0,26,71,1,639,31,0,3
Iteration 0,99.20436537435664,1,27,70,1,639,31,0,3
Iteration 0,99.20501249773181,1,26,70,0,639,32,0,3
Iteration 0,99.21002354416913,0,25,71,0,639,32,0,3
Iteration 0,99.22799032483775,0,25,71,0,640,32,0,3
Iteration 0,99.25176104883516,0,26,71,0,641,31,0,3
Iteration 0,99.25752530479635,0,26,71,1,640,31,0,3
Iteration 0,99.26276570408992,0,26,71,1,641,31,0,3
Iteration 0,99.26471085806713,0,26,71,2,640,31,0,3
Iteration 0,99.28594950894538,0,26,71,2,641,31,0,3
Iteration 0,99.29880073435717,0,25,71,1,641,32,0,3
Iteration 0,99.3276234615167,0,25,71,1,640,32,0,3
Iteration 0,99.33105444394774,1,26,70,1,640,32,0,3
Iteration 0,99.33554923986456,0,25,71,1,640,32,0,3
Iteration 0,99.35232640237405,0,25,71,1,641,32,0,3
Iteration 0,99.35449142798907,0,26,71,1,642,31,0,3
Iteration 0,99.37583578260973,0,25,71,0,642,32,0,3
Iteration 0,99.45696574431557,0,25,71,0,643,32,0,3
Iteration 0,99.47600517805145,0,25,71,1,642,32,0,3
Iteration 0,99.52238431623717,0,25,71,2,641,32,0,3
Iteration 0,99.52881345462959,1,26,70,2,641,32,0,3
Iteration 0,99.53087514200443,0,25,71,2,641,32,0,3
Iteration 0,99.53481628908372,0,25,71,3,640,32,0,3
Iteration 0,99.53603479637755,0,26,71,3,641,31,0,3
Iteration 0,99.54634409066685,0,25,71,2,641,32,0,3
Iteration 0,99.56753394279666,1,26,70,2,641,32,0,3
Iteration 0,99.56865064935567,0,25,71,2,641,32,0,3
Iteration 0,99.61284388786108,0,26,71,2,642,31,0,3
Iteration 0,99.61942207703125,0,26,71,2,641,31,0,3
Iteration 0,99.67384317180485,0,27,71,2,642,30,0,3
Iteration 0,99.6855656520578,0,27,71,2,643,30,0,3
Iteration 0,99.72244394563081,0,26,71,1,643,31,0,3
Iteration 0,99.72483169328297,1,27,70,1,643,31,0,3
Iteration 0,99.72543604648394,0,26,71,1,643,31,0,3
Iteration 0,99.73980121072525,0,26,71,1,644,31,0,3
Iteration 0,99.75905901758351,1,27,70,1,644,31,0,3
Iteration 0,99.75975228807395,0,26,71,1,644,31,0,3
Iteration 0,99.77533278204406,0,25,71,0,644,32,0,3
Iteration 0,99.77910876283028,1,26,70,0,644,32,0,3
Iteration 0,99.78267375044022,1,27,70,0,645,31,0,3
Iteration 0,99.78366891692781,0,26,71,0,645,31,0,3
Iteration 0,99.8026015849591,0,26,71,1,644,31,0,3
Iteration 0,99.80278628559378,1,27,70,1,644,31,0,3
Iteration 0,99.80838578310323,0,26,71,1,644,31,0,3
Iteration 0,99.81358610331951,0,25,71,0,644,32,0,3
Iteration 0,99.84225968322757,0,25,71,0,643,32,0,3
Iteration 0,99.84907260753728,1,26,70,0,643,32,0,3
Iteration 0,99.84961275224055,0,25,71,0,643,32,0,3
Iteration 0,99.89088192521882,0,25,71,0,644,32,0,3
Iteration 0,99.90058115569099,0,26,71,0,645,31,0,3
Iteration 0,99.90502835448672,0,27,71,0,646,30,0,3
Iteration 0,99.92551889083586,0,28,71,0,647,29,0,3
Iteration 0,99.94561991550384,0,28,71,1,646,29,0,3
Iteration 0,99.9497245524625,0,28,71,2,645,29,0,3
Iteration 0,99.95717488021515,0,28,71,3,644,29,0,3
Iteration 0,99.97902910442855,0,28,71,3,643,29,0,3
Iteration 0,99.98714573073187,0,28,71,3,644,29,0,3
Iteration 0,100.00520743196444,0,27,71,2,644,30,0,3
Iteration 0,100.0333760648592,0,27,71,3,643,30,0,3
Iteration 0,100.06166651302104,0,27,71,3,644,30,0,3
Iteration 0,100.06692719247475,0,26,71,2,644,31,0,3
Iteration 0,100.0713703161286,0,25,71,1,644,32,0,3
Iteration 0,100.08011293321545,0,25,71,1,644,31,0,3
Iteration 0,100.15193600179308,0,24,71,0,644,32,0,3
Iteration 0,100.16524160968866,0,24,71,0,643,32,0,3
Iteration 0,100.16616898920326,0,24,71,0,644,32,0,3
Iteration 0,100.18193327762634,0,24,71,0,645,32,0,3
Iteration 0,100.18270109592224,0,25,71,0,646,31,0,3
Iteration 0,100.183141285024,1,26,70,0,646,31,0,3
Iteration 0,100.18564976824976,0,25,71,0,646,31,0,3
Iteration 0,100.18908954830627,0,25,71,1,645,31,0,3
Iteration 0,100.19858472079667,0,25,71,2,644,31,0,3
Iteration 0,100.2001280992565,0,24,71,1,644,32,0,3
Iteration 0,100.20271372699023,0,24,71,1,645,32,0,3
Iteration 0,100.21455403331193,0,24,71,1,646,32,0,3
Iteration 0,100.22461546319593,0,24,71,1,645,32,0,3
Iteration 0,100.23824557906839,0,23,71,0,645,33,0,3
Iteration 0,100.25854874667112,0,23,71,0,644,33,0,3
Iteration 0,100.26969083439653,0,24,71,0,645,32,0,3
Iteration 0,100.30998771289909,0,25,71,0,646,31,0,3
Iteration 0,100.32020699401936,0,25,70,0,646,31,0,3
Iteration 0,100.34626053868426,0,25,70,1,645,31,0,3
Iteration 0,100.35643820019432,0,24,70,0,645,32,0,3
Iteration 0,100.35861242631618,0,24,70,0,644,32,0,3
Iteration 0,100.35905300749019,0,24,70,0,645,32,0,3
Iteration 0,100.36286297633546,0,24,70,0,646,32,0,3
Iteration 0,100.39996311151378,1,25,69,0,646,32,0,3
Iteration 0,100.40188951051108,1,25,69,0,647,32,0,3
Iteration 0,100.40754388700446,0,24,70,0,647,32,0,3
Iteration 0,100.413631990227,0,24,70,0,648,32,0,3
Iteration 0,100.4427840921407,0,24,70,1,647,32,0,3
Iteration 0,100.46148067275013,1,25,69,1,647,32,0,3
Iteration 0,100.47360727146842,1,24,69,0,647,33,0,3
Iteration 0,100.4776012119702,0,23,70,0,647,33,0,3
Iteration 0,100.49255245204587,0,23,70,1,646,33,0,3
Iteration 0,100.54803133910445,0,23,70,1,645,33,0,3
Iteration 0,100.57353185302716,0,23,70,1,646,33,0,3
Iteration 0,100.6229024686982,0,23,70,2,645,33,0,3
Iteration 0,100.62370573848575,0,23,70,3,644,33,0,3
Iteration 0,100.62667602278846,0,22,70,2,644,34,0,3
Iteration 0,100.64573899391875,0,21,70,1,644,35,0,3
Iteration 0,100.68202145442048,0,21,70,2,643,35,0,3
Iteration 0,100.70097124329942,0,21,70,2,642,35,0,3
Iteration 0,100.70317932243661,0,22,70,2,643,34,0,3
Iteration 0,100.71544674232358,0,21,70,1,643,35,0,3
Iteration 0,100.79726530772567,0,21,70,1,642,35,0,3
Iteration 0,100.81247755022764,0,20,70,0,642,36,0,3
Iteration 0,100.83420893800229,1,21,69,0,642,36,0,3
Iteration 0,100.8365511970806,0,20,70,0,642,36,0,3
Iteration 0,100.85925519577417,0,20,70,0,643,36,0,3
Iteration 0,100.87893379647431,0,20,70,0,642,36,0,3
Iteration 0,100.8798824678494,1,21,69,0,642,36,0,3
Iteration 0,100.8840022295129,0,20,70,0,642,36,0,3
Iteration 0,100.88901027975827,1,21,69,0,642,36,0,3
Iteration 0,100.88929182892288,0,20,70,0,642,36,0,3
Iteration 0,100.89843059160468,0,20,70,1,641,36,0,3
Iteration 0,100.91237232382167,0,20,70,2,640,36,0,3
Iteration 0,100.91992639294114,0,20,70,2,639,36,0,3
Iteration 0,100.93421407915781,0,20,70,3,638,36,0,3
Iteration 0,100.93516444209317,0,19,70,2,638,37,0,3
Iteration 0,100.93664205974478,0,18,70,1,638,38,0,3
Iteration 0,100.95585334997546,1,19,69,1,638,38,0,3
Iteration 0,100.96020715966195,0,18,70,1,638,38,0,3
Iteration 0,100.9866741429562,0,18,70,1,637,38,0,3
Iteration 0,100.99862611187399,0,18,70,1,636,38,0,3
Iteration 0,100.99978713824926,0,19,70,1,637,37,0,3
Iteration 0,101.03906283128268,0,18,70,0,637,38,0,3
Iteration 0,101.05126028643966,0,17,70,0,637,38,0,3
Iteration 0,101.09431497474195,0,17,70,1,636,38,0,3
Iteration 0,101.09539959148819,1,18,69,1,636,38,0,3
Iteration 0,101.1012460872074,0,17,70,1,636,38,0,3
Iteration 0,101.11416851258704,0,18,70,1,637,37,0,3
Iteration 0,101.12359287126404,0,19,70,1,638,36,0,3
Iteration 0,101.13289820101832,0,19,70,2,637,36,0,3
Iteration 0,101.15198790426179,0,19,70,2,638,36,0,3
Iteration 0,101.17373882716926,0,18,70,1,638,37,0,3
Iteration 0,101.2000295646428,0,18,70,1,638,36,0,3
Iteration 0,101.20084937379603,0,19,70,1,639,35,0,3
Iteration 0,101.21841362060582,0,19,70,1,639,34,0,3
Iteration 0,101.25268272958125,0,19,70,1,640,34,0,3
Iteration 0,101.25608650688005,1,20,69,1,640,34,0,3
Iteration 0,101.25710004102127,0,19,70,1,640,34,0,3
Iteration 0,101.26717093223182,0,19,69,1,640,34,0,3
Iteration 0,101.2732608846325,0,20,69,1,641,33,0,3
Iteration 0,101.29459632865466,1,21,68,1,641,33,0,3
Iteration 0,101.2953479352454,0,20,69,1,641,33,0,3
Iteration 0,101.34293271613636,0,19,69,0,641,34,0,3
Iteration 0,101.34333813636349,1,20,68,0,641,34,0,3
Iteration 0,101.34504022047757,0,19,69,0,641,34,0,3
Iteration 0,101.38245491410348,1,20,68,0,641,34,0,3
Iteration 0,101.38499211025824,1,21,68,0,641,34,0,3
Iteration 0,101.38675766599034,0,20,69,0,641,34,0,3
Iteration 0,101.40283908493956,0,21,69,0,642,33,0,3
Iteration 0,101.43992879513914,0,21,69,0,641,33,0,3
Iteration 0,101.4431138041426,0,21,69,0,642,33,0,3
Iteration 0,101.51164842361807,0,21,69,0,643,33,0,3
Iteration 0,101.51354122599517,0,21,69,0,644,33,0,3
Iteration 0,101.54260652787165,1,22,68,0,644,33,0,3
Iteration 0,101.5436864137583,0,21,69,0,644,33,0,3
Iteration 0,101.56330644123715,1,22,68,0,644,33,0,3
Iteration 0,101.56463802234266,0,21,69,0,644,33,0,3
Iteration 0,101.56717246061714,0,21,69,0,645,33,0,3
Iteration 0,101.58211526667014,1,22,68,0,645,33,0,3
Iteration 0,101.58523574305113,0,21,69,0,645,33,0,3
Iteration 0,101.61534463038184,0,21,69,1,644,33,0,3
Iteration 0,101.62671799867559,0,21,69,1,643,33,0,3
Iteration 0,101.64339943341963,0,22,69,2,643,32,0,3
Iteration 0,101.67014310633783,0,22,69,2,644,32,0,3
Iteration 0,101.6779000333335,0,22,69,2,643,32,0,3
Iteration 0,101.70193186987845,0,23,69,2,644,31,0,3
Iteration 0,101.71754051044805,0,22,69,1,644,32,0,3
Iteration 0,101.73465886352562,0,22,69,1,645,32,0,3
Iteration 0,101.74891683704695,0,21,69,1,645,32,0,3
Iteration 0,101.75798175388742,0,21,69,2,644,32,0,3
Iteration 0,101.79595464818973,0,21,69,3,643,32,0,3
Iteration 0,101.81879003069449,0,20,69,2,643,33,0,3
Iteration 0,101.82662231279643,0,20,69,3,642,33,0,3
Iteration 0,101.83319760661536,0,19,69,2,642,34,0,3
Iteration 0,101.85090596139966,0,18,69,1,642,35,0,3
Iteration 0,101.8533513842056,0,17,69,0,642,36,0,3
Iteration 0,101.87313376118064,0,18,69,1,642,35,0,3
Iteration 0,101.89320258785182,1,19,68,1,642,35,0,3
Iteration 0,101.89706279451644,0,18,69,1,642,35,0,3
Iteration 0,101.90001238017592,0,18,69,1,641,35,0,3
Iteration 0,101.90319109544254,1,19,68,1,641,35,0,3
Iteration 0,101.90338062914876,0,18,69,1,641,35,0,3
Iteration 0,101.93717615112831,1,19,68,1,641,35,0,3
Iteration 0,101.94498772696828,0,18,69,1,641,35,0,3
Iteration 0,101.96618961515892,0,17,69,0,641,36,0,3
Iteration 0,101.98691631137265,1,18,68,0,641,36,0,3
Iteration 0,101.99610501634555,1,19,68,0,642,35,0,3
Iteration 0,102.00345911492235,0,18,69,0,642,35,0,3
Iteration 0,102.04297409829071,0,18,69,1,641,35,0,3
Iteration 0,102.04489664907896,0,17,69,0,641,36,0,3
Iteration 0,102.04769571878086,0,17,69,0,642,36,0,3
Iteration 0,102.0479157028292,0,18,69,1,642,35,0,3
Iteration 0,102.06792656849107,1,19,68,1,642,35,0,3
Iteration 0,102.07049558804356,0,18,69,1,642,35,0,3
Iteration 0,102.11439953533915,0,17,69,0,642,36,0,3
Iteration 0,102.14079513116404,0,17,69,0,643,36,0,3
Iteration 0,102.21730078053162,0,17,69,1,642,36,0,3
Iteration 0,102.268542351753,0,17,69,1,643,36,0,3
Iteration 0,102.27187698019343,1,18,68,1,643,36,0,3
Iteration 0,102.27216628793867,0,17,69,1,643,36,0,3
Iteration 0,102.28019664112219,0,17,69,1,642,36,0,3
Iteration 0,102.28332384179524,0,17,69,1,643,36,0,3
Iteration 0,102.32233917895736,0,17,69,1,644,36,0,3
Iteration 0,102.37182966277447,0,17,69,1,644,35,0,3
Iteration 0,102.37414583474296,0,16,69,0,644,36,0,3
Iteration 0,102.3898837708969,0,17,69,0,645,35,0,3
Iteration 0,102.41423837906846,0,17,69,0,646,35,0,3
Iteration 0,102.42238126848964,0,17,69,0,647,35,0,3
Iteration 0,102.5800770343112,0,17,69,1,646,35,0,3
Iteration 0,102.6360333535736,0,18,69,1,647,34,0,3
Iteration 0,102.63849440491789,0,18,69,2,646,34,0,3
Iteration 0,102.64603099578676,1,19,68,2,646,34,0,3
Iteration 0,102.64733093251424,0,18,69,2,646,34,0,3
Iteration 0,102.65427903025805,0,18,69,3,645,34,0,3
Iteration 0,102.66050104702548,0,17,69,2,645,35,0,3
Iteration 0,102.67566661302452,0,17,69,2,646,35,0,3
Iteration 0,102.69269399958911,0,17,69,2,647,35,0,3
Iteration 0,102.72071194478926,0,17,69,3,646,35,0,3
Iteration 0,102.73808533406343,0,16,69,2,646,36,0,3
Iteration 0,102.76129003419919,0,15,69,1,646,37,0,3
Iteration 0,102.77228945394074,0,15,69,1,647,37,0,3
Iteration 0,102.8215173994841,0,15,69,1,648,37,0,3
Iteration 0,102.8329544967805,0,16,69,1,649,36,0,3
Iteration 0,102.86914666117198,0,16,69,1,648,36,0,3
Iteration 0,102.87517208854472,0,15,69,0,648,37,0,3
Iteration 0,102.87937174942529,0,15,69,0,647,37,0,3
Iteration 0,102.88338180391604,0,15,69,0,648,37,0,3
Iteration 0,102.91657806226269,0,16,69,0,649,36,0,3
Iteration 0,102.91672816103645,0,17,69,0,650,35,0,3
Iteration 0,102.98858081687973,0,18,69,0,651,34,0,3
Iteration 0,103.00407360276051,1,19,68,0,651,34,0,3
Iteration 0,103.00637471024336,0,18,69,0,651,34,0,3
Iteration 0,103.0082038607214,0,18,69,1,650,34,0,3
Iteration 0,103.01231198032058,0,18,69,1,651,34,0,3
Iteration 0,103.08998253463979,0,18,69,1,652,34,0,3
Iteration 0,103.11012586488562,0,18,69,2,651,34,0,3
Iteration 0,103.12695433960859,0,17,69,1,651,35,0,3
Iteration 0,103.16559472160598,0,16,69,0,651,36,0,3
Iteration 0,103.24312204858926,0,16,69,0,652,36,0,3
Iteration 0,103.24727225602827,0,16,69,0,653,36,0,3
Iteration 0,103.29266010786958,1,17,68,0,653,36,0,3
Iteration 0,103.29562933824832,0,16,69,0,653,36,0,3
Iteration 0,103.3157220497555,0,16,69,0,654,36,0,3
Iteration 0,103.32563975691359,1,17,68,0,654,36,0,3
Iteration 0,103.33321111509657,0,16,69,0,654,36,0,3
Iteration 0,103.38626515138306,1,17,68,0,654,36,0,3
Iteration 0,103.38727049146019,0,16,69,0,654,36,0,3
Iteration 0,103.39371931865998,0,16,69,0,655,36,0,3
Iteration 0,103.39717891270504,1,17,68,0,655,36,0,3
Iteration 0,103.40031723075158,0,16,69,0,655,36,0,3
Iteration 0,103.43319002303085,1,17,68,0,655,36,0,3
Iteration 0,103.43825895151386,0,16,69,0,655,36,0,3
Iteration 0,103.43998101108619,0,16,69,0,656,36,0,3
Iteration 0,103.44142780863551,0,16,69,0,657,36,0,3
Iteration 0,103.51132133768746,0,16,69,0,658,36,0,3
Iteration 0,103.53828200546376,0,17,69,0,659,35,0,3
Iteration 0,103.53967348178902,0,17,69,0,660,35,0,3
Iteration 0,103.58629449621934,0,18,69,0,661,34,0,3
Iteration 0,103.59656537483507,0,18,68,0,661,34,0,3
Iteration 0,103.68137263533923,0,18,68,0,662,34,0,3
Iteration 0,103.68770905603712,0,18,68,0,663,34,0,3
Iteration 0,103.76394419055859,1,19,67,0,663,34,0,3
Iteration 0,103.77052818855029,0,18,68,0,663,34,0,3
Iteration 0,103.77357370032009,0,19,68,0,664,33,0,3
Iteration 0,103.80151164720311,0,20,68,0,665,32,0,3
Iteration 0,103.84098061844934,0,20,68,0,666,32,0,3
Iteration 0,103.92583605754598,0,21,68,0,667,31,0,3
Iteration 0,103.97201639782172,0,21,68,0,668,31,0,3
Iteration 0,103.97813453118292,0,21,68,0,669,31,0,3
Iteration 0,104.00166722155068,1,22,67,0,669,31,0,3
Iteration 0,104.00184106890644,0,21,68,0,669,31,0,3
Iteration 0,104.04872641513944,0,21,68,0,670,31,0,3
Iteration 0,104.08596762594544,0,21,68,0,669,31,0,3
Iteration 0,104.10316954750157,0,22,68,0,670,30,0,3
Iteration 0,104.11606094727921,0,22,68,0,669,30,0,3
Iteration 0,104.1279149677443,0,23,68,1,669,29,0,3
Iteration 0,104.15941150514386,0,23,68,1,668,29,0,3
Iteration 0,104.16255643710582,0,23,68,1,669,29,0,3
Iteration 0,104.1635427710658,0,24,68,1,670,28,0,3
Iteration 0,104.17905307386093,0,24,68,2,669,28,0,3
Iteration 0,104.180292172747,0,23,68,1,669,29,0,3
Iteration 0,104.1938551261191,0,24,68,1,670,28,0,3
Iteration 0,104.21624232456888,1,25,67,1,670,28,0,3
Iteration 0,104.21858101276632,0,24,68,1,670,28,0,3
Iteration 0,104.22209772894043,0,25,68,1,671,27,0,3
Iteration 0,104.23456783441112,0,25,68,2,670,27,0,3
Iteration 0,104.24028645618881,1,26,67,2,670,27,0,3
Iteration 0,104.24190789996089,0,25,68,2,670,27,0,3
Iteration 0,104.27339363838142,0,25,68,3,669,27,0,3
Iteration 0,104.29426574111547,1,26,67,3,669,27,0,3
Iteration 0,104.29810145675596,0,25,68,3,669,27,0,3
Iteration 0,104.31731613458696,1,26,67,3,669,27,0,3
Iteration 0,104.31882592379264,1,26,67,4,668,27,0,3
Iteration 0,104.31958934733063,0,25,68,4,668,27,0,3
Iteration 0,104.3286411065515,0,24,68,3,668,28,0,3
Iteration 0,104.33005770212986,0,24,68,4,667,28,0,3
Iteration 0,104.33717643523926,0,23,68,3,667,29,0,3
Iteration 0,104.35164645589418,0,22,68,2,667,30,0,3
Iteration 0,104.3719136535643,1,23,67,2,667,30,0,3
Iteration 0,104.37911217911834,0,22,68,2,667,30,0,3
Iteration 0,104.40970845096979,0,21,68,1,667,31,0,3
Iteration 0,104.43470172884417,0,22,68,1,668,30,0,3
Iteration 0,104.44207308194649,0,23,68,1,669,29,0,3
Iteration 0,104.44336282068646,0,22,68,0,669,30,0,3
Iteration 0,104.47929076277582,1,23,67,0,669,30,0,3
Iteration 0,104.47933586019329,0,22,68,0,669,30,0,3
Iteration 0,104.4881614385818,0,23,68,0,670,29,0,3
Iteration 0,104.52049738338842,0,23,68,0,669,29,0,3
Iteration 0,104.53440656097828,0,24,68,0,670,28,0,3
Iteration 0,104.54563534161831,0,25,68,0,671,27,0,3
Iteration 0,104.54782651485992,1,26,67,0,671,27,0,3
Iteration 0,104.54840740051567,0,25,68,0,671,27,0,3
Iteration 0,104.58736202042641,0,25,68,1,670,27,0,3
Iteration 0,104.59542388845496,0,24,68,0,670,28,0,3
Iteration 0,104.60257789714775,0,24,68,0,671,28,0,3
Iteration 0,104.61358412805083,0,24,68,0,672,28,0,3
Iteration 0,104.61569833483674,0,24,68,0,673,28,0,3
Iteration 0,104.6232598027185,1,25,67,0,673,28,0,3
Iteration 0,104.62828295556425,0,24,68,0,673,28,0,3
Iteration 0,104.63448740407604,0,24,68,1,672,28,0,3
Iteration 0,104.72932598677994,0,24,67,1,672,28,0,3
Iteration 0,104.74280836858556,0,24,67,1,672,27,0,3
Iteration 0,104.74581525494204,0,24,67,1,673,27,0,3
Iteration 0,104.74886237599524,0,24,67,1,674,27,0,3
Iteration 0,104.76932125648291,0,25,67,1,675,26,0,3
Iteration 0,104.78403308105679,0,26,67,1,676,25,0,3
Iteration 0,104.79948473321961,0,26,67,1,675,25,0,3
Iteration 0,104.8014092199872,0,26,67,1,674,25,0,3
Iteration 0,104.80462430800587,0,26,67,1,673,25,0,3
Iteration 0,104.82674080648245,0,26,67,1,672,25,0,3
Iteration 0,104.83371607030915,1,27,66,1,672,25,0,3
Iteration 0,104.83519940016086,2,27,66,1,672,25,0,3
Iteration 0,104.8367115115209,1,26,67,1,672,25,0,3
Iteration 0,104.83869152660091,0,25,68,1,672,25,0,3
Iteration 0,104.85763640627361,0,26,68,1,673,24,0,3
Iteration 0,104.85834692226481,0,26,68,1,674,24,0,3
Iteration 0,104.87425346074424,0,27,68,1,675,23,0,3
Iteration 0,104.90901739822513,0,26,68,0,675,24,0,3
Iteration 0,104.91393358474846,0,26,68,0,674,24,0,3
Iteration 0,104.93967065841811,0,26,68,0,673,24,0,3
Iteration 0,104.94135237374574,0,26,67,0,673,24,0,3
Iteration 0,104.9565528769212,0,26,67,0,674,24,0,3
Iteration 0,104.95746396727414,0,26,67,0,675,24,0,3
Iteration 0,105.01657892188761,0,26,66,0,675,24,0,3
Iteration 0,105.0585644547417,1,27,65,0,675,24,0,3
Iteration 0,105.06190086004645,0,26,66,0,675,24,0,3
Iteration 0,105.1147525584772,0,26,66,0,676,24,0,3
Iteration 0,105.16912083535016,0,26,66,0,675,24,0,3
Iteration 0,105.1712947613476,0,26,66,0,676,24,0,3
Iteration 0,105.17222219777338,1,27,65,0,676,24,0,3
Iteration 0,105.17377450574347,2,28,64,0,676,24,0,3
Iteration 0,105.17384132491354,1,27,65,0,676,24,0,3
Iteration 0,105.17655418608514,0,26,66,0,676,24,0,3
Iteration 0,105.18575432138884,1,27,65,0,676,24,0,3
Iteration 0,105.18683066131574,0,26,66,0,676,24,0,3
Iteration 0,105.33817040444349,0,26,66,0,675,24,0,3
Iteration 0,105.34289192239119,0,26,66,0,674,24,0,3
Iteration 0,105.37443583369095,0,26,66,1,673,24,0,3
Iteration 0,105.38498016045608,0,26,66,1,672,24,0,3
Iteration 0,105.41904905602078,0,26,66,1,671,24,0,3
Iteration 0,105.48622661542161,0,26,66,1,672,24,0,3
Iteration 0,105.48698579648175,1,27,65,1,672,24,0,3
Iteration 0,105.48726834635579,0,26,66,1,672,24,0,3
Iteration 0,105.49010077061985,0,25,66,0,672,25,0,3
Iteration 0,105.50119409916908,1,26,65,0,672,25,0,3
Iteration 0,105.5046475369497,0,25,66,0,672,25,0,3
Iteration 0,105.50824073648731,0,25,66,1,671,25,0,3
Iteration 0,105.51663041484805,0,25,66,1,670,25,0,3
Iteration 0,105.52358352632812,1,26,65,1,670,25,0,3
Iteration 0,105.52677352363287,0,25,66,1,670,25,0,3
Iteration 0,105.54200114147517,0,24,66,0,670,26,0,3
Iteration 0,105.62072517148539,0,24,66,1,669,26,0,3
Iteration 0,105.63179649751743,0,24,66,1,668,26,0,3
Iteration 0,105.67165307526479,1,25,65,1,668,26,0,3
Iteration 0,105.6717302285306,2,26,64,1,668,26,0,3
Iteration 0,105.67993041656236,1,25,65,1,668,26,0,3
Iteration 0,105.68375334205648,0,24,66,1,668,26,0,3
Iteration 0,105.68571063369995,0,25,66,2,668,25,0,3
Iteration 0,105.6877888454717,0,25,66,3,667,25,0,3
Iteration 0,105.69018390168841,0,24,66,2,667,26,0,3
Iteration 0,105.73312452241407,0,23,66,1,667,27,0,3
Iteration 0,105.73907955891795,0,23,66,2,666,27,0,3
Iteration 0,105.75849746023803,0,23,66,2,665,27,0,3
Iteration 0,105.76839468706834,0,24,66,2,666,26,0,3
Iteration 0,105.78734833768118,0,23,66,1,666,27,0,3
Iteration 0,105.82358951392219,0,23,66,2,665,27,0,3
Iteration 0,105.83221438709722,0,22,66,1,665,28,0,3
Iteration 0,105.85239837681242,0,21,66,0,665,29,0,3
Iteration 0,105.89707459926159,0,21,66,0,666,29,0,3
Iteration 0,105.9445021997193,1,22,65,0,666,29,0,3
Iteration 0,105.9554200609922,0,21,66,0,666,29,0,3
Iteration 0,105.95743090477833,0,21,66,0,665,29,0,3
Iteration 0,105.98960940043315,0,21,66,0,666,29,0,3
Iteration 0,105.99233139489951,0,21,66,1,665,29,0,3
Iteration 0,106.01167347578878,0,21,66,2,664,29,0,3
Iteration 0,106.01173803724451,0,20,66,1,664,30,0,3
Iteration 0,106.06987259144876,0,20,66,1,665,30,0,3
Iteration 0,106.07385108869056,0,19,66,0,665,31,0,3
Iteration 0,106.08862111104227,1,20,65,0,665,31,0,3
Iteration 0,106.090225710691,0,19,66,0,665,31,0,3
Iteration 0,106.11497016818207,0,20,66,0,666,30,0,3
Iteration 0,106.14018078457444,0,20,66,0,665,30,0,3
